tweet_id,text,tweet_created_dt,retweets,favorites,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,esn_sentiment,esn_sentiment_count
1267161568082571264,"DEVELOPING: Hundreds of people are peacefully protesting at Howard University in Washington, DC. They plan to march to the White House. They demand the 3 other officers also be arrested & charged in the death of #GeorgeFloyd. @msnbc @nbcwashington @NBCBLK – at Howard University",2020-05-31 18:30:35,706,1550,"['developing', 'hundreds', 'of', 'people', 'are', 'peacefully', 'protesting', 'at', 'howard', 'university', 'in', 'washington', 'dc', 'they', 'plan', 'to', 'march', 'to', 'the', 'white', 'house', 'they', 'demand', 'the', '3', 'other', 'officers', 'also', 'be', 'arrested', '&', 'charged', 'in', 'the', 'death', 'of', 'george', 'floyd', 'at', 'howard', 'university']","['develop', 'hundred', 'of', 'people', 'be', 'peacefully', 'protest', 'at', 'howard', 'university', 'in', 'washington', 'dc', 'they', 'plan', ""to'"", 'march', ""to'"", ""the'"", 'white', 'house', 'they', 'demand', ""the'"", '3', 'other', 'officer', 'also', ""be'"", 'arrest', '&', 'charge', 'in', ""the'"", 'death', 'of', 'george', 'floyd', 'at', 'howard', 'university']",anticipation,5.0,2.116,angry,27.0,4.499548188826914,joy,8.0
1272016859936808960,"Three white veterans hoped to create civic unrest by capitalizing on protests over to coronavirus closures and later, the death of George Floyd. https://www.stripes.com/news/us/fbi-found-weapons-booby-traps-after-arrest-of-army-reservist-navy-vet-and-air-force-vet-police-report-says-1.632967",2020-06-14 04:03:46,630,698,"['three', 'white', 'veterans', 'hoped', 'to', 'create', 'civic', 'unrest', 'by', 'capitalizing', 'on', 'protests', 'over', 'to', 'coronavirus', 'closures', 'and', 'later', 'the', 'death', 'of', 'george', 'floyd']","['three', 'white', 'veteran', 'hope', ""to'"", 'create', 'civic', 'unrest', 'by', 'capitalizing', 'on', 'protest', 'over', ""to'"", 'coronavirus', 'closure', 'and', 'later', ""the'"", 'death', 'of', 'george', 'floyd']",anticipation,4.0,1.757,afraid,19.0,2.8363384889030234,joy,7.0
1275816205534629888,"More than 3 weeks after hundreds of thousands of Americans started taking to the streets to protest the killing of George Floyd by a Minneapolis police officer, anticipated surges in COVID-19 cases have not shown up in the cities with the biggest protests ",2020-06-24 15:41:01,510,867,"['more', 'than', '3', 'weeks', 'after', 'hundreds', 'of', 'thousands', 'of', 'americans', 'started', 'taking', 'to', 'the', 'streets', 'to', 'protest', 'the', 'killing', 'of', 'george', 'floyd', 'by', 'a', 'minneapolis', 'police', 'officer', 'anticipated', 'surges', 'in', 'covid', '19', 'cases', 'have', 'not', 'shown', 'up', 'in', 'the', 'cities', 'with', 'the', 'biggest', 'protests']","['more', 'than', '3', ""'"", 'week', 'after', 'hundred', 'of', 'thousand', 'of', 'americans', 'start', 'take', ""to'"", ""the'"", 'street', ""to'"", 'protest', ""the'"", 'killing', 'of', 'george', 'floyd', 'by', ""a'"", 'minneapolis', 'police', 'officer', 'anticipate', 'surge', 'in', 'covid', '19', 'case', 'have', 'not', 'show', 'up', 'in', ""the'"", 'city', 'with', ""the'"", 'biggest', 'protest']",anticipation,2.0,1.5699999999999998,angry,32.0,4.411081050150788,joy,9.0
1267889698086797312,"Protests in #Syracuse continue, but today, they’re taking it a step further! Organizers are registering people to vote. They hope to register at least 400 people. They say change starts in the voting booth. @SPECNewsCNY #GeorgeFloyd #Register2Vote2020",2020-06-02 18:43:54,317,779,"['protests', 'in', 'syracuse', 'continue', 'but', 'today', 'they', 'are', 'taking', 'it', 'a', 'step', 'further', 'organizers', 'are', 'registering', 'people', 'to', 'vote', 'they', 'hope', 'to', 'register', 'at', 'least', '400', 'people', 'they', 'say', 'change', 'starts', 'in', 'the', 'voting', 'booth', 'george', 'floyd', 'register2', 'vote2020']","['protest', 'in', 'syracuse', 'continue', 'but', 'today', 'they', 'be', 'take', 'it', ""a'"", 'step', 'further', 'organizer', 'be', 'register', 'people', ""to'"", 'vote', 'they', 'hope', ""to'"", 'register', 'at', 'least', '400', 'people', 'they', 'say', 'change', 'start', 'in', ""the'"", 'voting', 'booth', 'george', 'floyd', 'register2', 'vot', 'e', '2020']",anticipation,4.0,2.484,amused,24.0,3.7985424088964987,joy,13.0
1267119276311425025,"DAY 3: I’ll bring you George Floyd protest coverage with the latest photos, video and news from Washington DC. Protest starts at Howard University at 2pm &amp; continues in our nation’s capital to the White House. I’m here to work for you from start to finish. @nbcwashington @msnbc.",2020-05-31 15:42:32,248,1023,"['day', '3', 'i', 'will', 'bring', 'you', 'george', 'floyd', 'protest', 'coverage', 'with', 'the', 'latest', 'photos', 'video', 'and', 'news', 'from', 'washington', 'dc', 'protest', 'starts', 'at', 'howard', 'university', 'at', '2', 'pm', 'continues', 'in', 'our', 'nation', 'is', 'capital', 'to', 'the', 'white', 'house', 'i', 'am', 'here', 'to', 'work', 'for', 'you', 'from', 'start', 'to', 'finish']","['day', '3', ""i'"", 'will', 'bring', 'you', 'george', 'floyd', 'protest', 'coverage', 'with', ""the'"", 'latest', 'photo', 'video', 'and', 'news', 'from', 'washington', 'dc', 'protest', 'start', 'at', 'howard', 'university', 'at', '2', 'pm', 'continue', 'in', ""our'"", 'nation', 'be', 'capital', ""to'"", ""the'"", 'white', 'house', ""i'"", 'am', 'here', ""to'"", 'work', 'for', 'you', 'from', 'start', ""to'"", 'finish']",anticipation,4.0,1.804,amused,26.0,3.783457996252493,joy,12.0
1266719268206522368,From the 1992 LA Riots. That is absolutely heart wrenching. I hope and pray that he got back on his feet after that. He deserved a break by the sound of it. #minneapolis #riots #georgefloyd ,2020-05-30 13:13:02,240,704,"['from', 'the', '1992', 'la', 'riots', 'that', 'is', 'absolutely', 'heart', 'wrenching', 'i', 'hope', 'and', 'pray', 'that', 'he', 'got', 'back', 'on', 'his', 'feet', 'after', 'that', 'he', 'deserved', 'a', 'break', 'by', 'the', 'sound', 'of', 'it', 'minneapolis', 'riots', 'georgefloyd']","['from', ""the'"", '1992', ""la'"", 'riot', 'that', 'be', 'absolutely', 'heart', 'wrenching', ""i'"", 'hope', 'and', 'pray', 'that', 'he', 'get', 'back', 'on', 'he', 'foot', 'after', 'that', ""he'"", 'deserve', 'a', 'break', 'by', ""the'"", 'sound', 'of', ""it'"", 'minneapolis', 'riot', 'georgefloyd']",anticipation,3.0,1.922,inspired,18.0,3.2209828260758666,joy,10.0
1283152572174471174,“Change will not come if we wait for some other person or some other time. We are the ones we’ve been waiting for. We are the change that we seek.” - Barack Obama #BlackLivesMatter #Family #ThisIsRamNation,2020-07-14 21:33:07,184,672,"['change', 'will', 'not', 'come', 'if', 'we', 'wait', 'for', 'some', 'other', 'person', 'or', 'some', 'other', 'time', 'we', 'are', 'the', 'ones', 'we', 'have', 'been', 'waiting', 'for', 'we', 'are', 'the', 'change', 'that', 'we', 'seek', 'barack', 'obama', 'black', 'lives', 'matter', 'family', 'this', 'is', 'ram', 'nation']","['change', 'will', 'not', 'come', 'if', ""we'"", 'wait', 'for', 'some', ""'other"", 'person', 'or', 'some', ""'other"", 'time', ""we'"", 'be', ""the'"", 'one', ""we'"", 'have', 'be', 'wait', 'for', ""we'"", 'be', ""the'"", 'change', 'that', ""we'"", 'seek', 'barack', 'obama', 'black', 'life', 'matter', 'family', 'this', 'be', 'ram', 'nation']",anticipation,5.0,2.6719999999999997,inspired,18.0,3.1234847485217463,joy,11.0
1267591059045040129,"Watch white Philly officer in slow motion, goes directly for the jugular in middle of peaceful protest. #phillyprotest #blacklivesmatter #philadelphiaprotest @CBSPhilly @jpegjoshua @PhillyWeekly @PhillyInquirer @NBCPhiladelphia",2020-06-01 22:57:13,174,335,"['watch', 'white', 'philly', 'officer', 'in', 'slow', 'motion', 'goes', 'directly', 'for', 'the', 'jugular', 'in', 'middle', 'of', 'peaceful', 'protest', 'phillyprotest', 'blacklivesmatter', 'philadelphiaprotest']","['watch', 'white', 'philly', 'officer', 'in', 'slow', 'motion', 'go', 'directly', 'for', ""the'"", 'jugular', 'in', 'middle', 'of', 'peaceful', 'protest', 'phillyprotest', 'blacklivesmatter', 'philadelphiaprotest']",anticipation,4.0,1.648,dontcare,13.0,2.2125239171755022,joy,7.0
1269268273952100354,"Folks wait in line for the public viewing of George Floyd. The church is letting 20 people in at a time, starting at 11. Most people are still in their cars, with overflow parking lots nearly full. #GeorgeFloydMemorial",2020-06-06 14:01:53,143,351,"['folks', 'wait', 'in', 'line', 'for', 'the', 'public', 'viewing', 'of', 'george', 'floyd', 'the', 'church', 'is', 'letting', '20', 'people', 'in', 'at', 'a', 'time', 'starting', 'at', '11', 'most', 'people', 'are', 'still', 'in', 'their', 'cars', 'with', 'overflow', 'parking', 'lots', 'nearly', 'full', 'george', 'floyd', 'memorial']","['folk', 'wait', 'in', 'line', 'for', ""the'"", 'public', 'view', 'of', 'george', 'floyd', ""the'"", 'church', 'be', 'let', '20', 'people', 'in', 'at', ""a'"", 'time', 'start', 'at', '11', 'most', 'people', 'be', 'still', 'in', 'they', 'car', 'with', 'overflow', 'parking', 'lot', 'nearly', 'full', 'george', 'floyd', 'memorial']",anticipation,5.0,2.476,inspired,26.0,4.232740127677141,joy,11.0
1266468294506266625,"If you grew up Catholic and white, think about how much the topic of sex came up in CCD, youth group, homilies, etc. Now think about how much race was talked about. #BlackLivesMatter",2020-05-29 20:35:45,122,840,"['if', 'you', 'grew', 'up', 'catholic', 'and', 'white', 'think', 'about', 'how', 'much', 'the', 'topic', 'of', 'sex', 'came', 'up', 'in', 'ccd', 'youth', 'group', 'homilies', 'etc', 'now', 'think', 'about', 'how', 'much', 'race', 'was', 'talked', 'about', 'black', 'lives']","['if', 'you', 'grow', 'up', 'catholic', 'and', 'white', 'think', 'about', 'how', 'much', ""the'"", 'topic', 'of', 'sex', 'come', 'up', 'in', 'ccd', 'youth', 'group', 'homily', 'etc', 'now', 'think', 'about', 'how', 'much', 'race', 'be', 'talk', 'about', 'black', 'life']",anticipation,4.0,1.976,inspired,22.0,4.762052066748041,joy,12.0
